age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,loan_defaulted,debt_to_income_ratio,loan_term_risk
38,16759.69,7.5,22850.99,48,9.88,574,1,0,818.4,0,1.3634494432772923,39.52
40,29535.82,4.4,20028.85,36,7.73,702,1,1,1836.18,0,0.6781206683951893,23.19
31,19346.5,12.4,27220.95,36,13.33,447,3,1,690.69,1,1.407021941953325,39.99
42,29530.04,5.0,6215.1,60,7.54,713,4,0,2336.18,1,0.21046703627898913,37.7
49,53353.88,0.6,8332.89,24,11.57,551,2,0,4055.57,0,0.15618151856997092,23.14
39,15000.0,16.2,4349.2,36,6.36,760,6,0,1116.98,0,0.28994666666666663,19.080000000000002
36,37813.74,5.1,24285.41,48,9.21,690,1,0,2544.38,0,0.6422377157086286,36.84
36,32531.86,3.6,19419.3,36,14.8,361,1,1,2039.71,0,0.5969317462942482,44.400000000000006
49,16701.83,1.7,51750.83,36,10.14,571,0,2,-281.44,1,3.0985125582046993,30.42
40,31268.32,0.6,11750.33,48,6.62,813,1,0,2326.38,0,0.3757902567199005,26.48
40,31422.26,4.5,38655.76,48,8.93,647,2,0,1657.86,0,1.2302030471391938,35.72
40,79784.93,1.0,18717.44,24,9.93,584,2,0,5785.63,0,0.23459868925121574,19.86
41,15000.0,8.9,23902.43,48,10.07,591,4,1,642.97,0,1.5934953333333333,40.28
38,15000.0,1.0,10950.48,24,8.42,678,6,0,752.64,1,0.730032,16.84
42,51602.53,0.7,8031.01,48,9.14,694,3,2,4099.83,0,0.15563209788357277,36.56
44,65841.33,0.1,10991.58,36,8.62,668,4,0,5139.19,0,0.16694043088133242,25.86
41,22021.42,5.3,9688.2,36,11.96,491,8,1,1513.52,0,0.4399443814249945,35.88
35,36681.78,2.6,13101.81,12,8.61,707,3,0,1913.41,0,0.3571748699217977,8.61
24,15000.0,8.1,2634.69,12,6.19,833,2,0,1023.01,1,0.175646,6.19
50,73172.46,0.2,13356.91,36,10.71,612,0,1,5662.25,0,0.1825401250689125,32.13
28,20192.9,23.0,20315.32,60,6.66,720,1,0,1283.72,0,1.0060625269277814,33.3
29,17243.11,13.6,20521.5,48,12.79,500,4,0,888.52,1,1.190127534998037,51.16
53,57652.05,3.1,16180.81,12,12.4,461,0,1,3363.66,1,0.2806632201283389,12.4
29,66991.28,0.5,8624.09,36,8.87,664,3,0,5308.88,0,0.12873451589520307,26.61
46,37367.58,13.6,77155.53,36,10.15,572,2,1,618.94,1,2.0647719226131316,30.450000000000003
30,85348.71,12.5,17436.33,48,9.47,662,3,0,6674.59,0,0.20429517915385012,37.88
36,15000.0,2.9,3874.69,36,8.07,684,4,0,1128.46,0,0.2583126666666667,24.21
18,50190.28,4.0,6442.41,12,10.82,554,3,0,3613.67,0,0.12835971427136889,10.82
45,55657.16,1.5,4915.64,36,9.36,600,2,0,4480.96,0,0.08831999333059753,28.08
33,45093.57,3.2,4714.5,24,8.6,622,4,1,3543.28,0,0.10454927387651942,17.2
46,102658.63,3.6,10479.15,36,14.15,430,6,0,8195.97,1,0.10207763341474554,42.45
36,28151.36,3.2,3845.8,36,7.93,670,2,1,2225.56,0,0.1366115171700408,23.79
33,36664.31,21.7,22862.65,24,6.62,754,2,0,2035.67,0,0.623566896526895,13.24
36,48938.01,1.1,37347.57,48,6.9,771,6,0,3185.56,0,0.763160782385716,27.6
37,27459.54,0.0,17711.21,48,7.63,715,2,0,1858.98,0,0.6449929605521432,30.52
41,81802.06,2.6,7777.7,12,7.8,675,1,0,6140.99,0,0.0950795126675294,7.8
27,58794.26,15.3,4669.27,36,10.84,589,2,0,4747.01,1,0.07941710636378449,32.519999999999996
39,37074.83,2.9,17910.84,24,6.94,773,4,1,2288.14,0,0.48309972021449593,13.88
29,33554.31,2.9,9381.14,48,5.32,843,0,0,2578.79,0,0.2795807751671842,21.28
27,46614.52,6.2,20127.06,24,13.67,448,2,0,2921.32,1,0.43177662239147807,27.34
18,23486.25,4.7,10794.0,12,11.87,502,6,0,998.81,1,0.4595880568417691,11.87
18,28028.42,0.9,3754.54,48,5.97,807,7,0,2247.58,1,0.13395475021424683,23.88
30,60975.86,5.5,22488.26,48,8.61,655,2,1,4525.86,0,0.36880595042037945,34.44
38,87303.39,0.5,5457.09,48,10.12,586,3,1,7136.56,0,0.06250719473779884,40.48
49,28611.88,19.9,56187.88,36,10.52,566,1,0,557.55,0,1.9637954583900112,31.56
26,54954.5,5.2,23828.89,12,9.97,567,2,1,2484.94,1,0.4336112602243674,9.97
36,68590.66,3.1,26012.56,48,7.08,747,2,1,5092.02,1,0.3792434713414334,28.32
28,44214.83,1.5,15789.66,48,11.44,483,5,0,3273.1,1,0.35711230824589846,45.76
48,58256.74,0.9,7826.94,48,10.3,620,2,0,4655.09,0,0.13435252298703979,41.2
35,23151.03,5.4,13021.45,36,8.86,652,5,2,1516.02,0,0.5624566164010846,26.58
25,51272.18,9.8,2686.82,48,8.61,649,3,1,4206.32,0,0.05240307706830488,34.44
28,35198.57,14.9,19854.14,24,9.9,609,3,1,2017.96,0,0.564060983159259,19.8
44,25063.37,4.3,4006.0,48,8.11,687,4,0,1990.61,0,0.15983485062064678,32.44
44,35096.5,3.7,2460.97,36,5.8,850,5,0,2850.06,0,0.07012009744561423,17.4
41,37238.2,0.4,3342.78,48,9.09,657,2,0,3019.85,0,0.0897674968177839,36.36
33,38924.85,6.0,10062.9,60,8.86,660,0,0,3035.53,0,0.2585212274421096,44.3
46,19348.81,1.3,7071.19,24,8.1,682,2,0,1292.27,0,0.3654586509454586,16.2
28,24027.65,10.3,21361.53,24,10.25,591,3,0,1014.11,1,0.8890395024066023,20.5
50,35273.06,5.0,6885.36,12,9.34,655,3,0,2336.2,0,0.19520166381935675,9.34
31,21210.76,1.6,46327.96,36,9.24,634,3,0,289.17,0,2.1841725614735163,27.72
31,15000.0,0.5,54259.68,48,11.24,537,2,0,-158.7,1,3.617312,44.96
39,42492.97,2.6,5527.82,48,7.53,729,3,0,3407.35,0,0.1300878710054863,30.12
27,15485.05,3.2,6767.35,60,15.42,308,2,1,1127.93,0,0.4370247432200736,77.1
27,65953.74,3.5,8868.08,36,5.79,775,2,0,5227.2,0,0.13445909208484613,17.37
43,15000.0,1.4,22575.93,36,9.57,616,2,1,526.09,0,1.5050620000000001,28.71
20,25745.44,1.9,4047.93,48,10.73,586,4,0,2041.36,0,0.15722900832147363,42.92
31,15000.0,0.0,8673.13,48,5.47,850,2,1,1048.41,1,0.5782086666666666,21.88
42,82503.21,3.9,22157.25,60,4.93,850,3,0,6457.84,0,0.26856227775864716,24.65
41,26247.92,1.7,24442.02,60,8.59,664,5,2,1684.8,0,0.9311983578127334,42.95
25,25088.59,1.8,13868.01,60,10.35,560,2,0,1793.67,0,0.5527616338742034,51.75
47,70232.12,5.6,12816.8,12,9.26,649,2,0,4730.28,0,0.18249199938717497,9.26
40,64390.6,5.2,4466.26,48,5.16,811,4,0,5262.7,0,0.0693619876193109,20.64
40,18644.77,15.3,4972.64,48,4.96,822,0,1,1439.3,0,0.26670428221962517,19.84
22,58747.17,1.6,9557.43,48,6.82,767,5,0,4667.53,0,0.16268749626577758,27.28
47,34004.0,6.2,18108.37,36,6.98,754,4,0,2274.7,0,0.5325364662980826,20.94
46,66067.53,2.3,32950.36,36,11.97,491,2,0,4411.68,0,0.4987375795644245,35.910000000000004
20,24848.22,4.6,21016.42,36,9.02,643,3,1,1402.17,0,0.8457917710000957,27.06
35,65047.04,12.1,35783.83,60,5.75,814,5,0,4732.94,1,0.5501223422310992,28.75
43,35527.46,1.3,12158.9,36,8.35,682,0,0,2577.64,0,0.3422394958716441,25.049999999999997
34,15000.0,0.8,28909.34,48,12.09,471,0,0,487.43,0,1.9272893333333334,48.36
29,82298.32,4.4,9181.3,36,11.29,520,3,0,6556.35,0,0.11156120805382173,33.87
19,57002.22,5.2,30653.97,48,8.11,692,2,1,4000.25,0,0.5377680027198941,32.44
33,90947.4,9.0,1643.19,24,9.65,629,1,0,7503.39,0,0.018067476365459596,19.3
32,32435.23,1.0,22173.89,48,9.34,610,5,1,2147.55,0,0.6836359723670835,37.36
40,36571.14,0.6,29092.39,12,9.19,643,7,0,500.86,0,0.795501316065072,9.19
47,15040.37,9.1,13602.28,12,9.15,654,3,0,62.88,1,0.9043846660687204,9.15
22,48042.72,0.6,28886.63,24,9.44,650,5,1,2678.04,0,0.6012696616677824,18.88
46,47990.72,4.0,17899.42,24,9.0,623,4,0,3181.5,0,0.3729766921604843,18.0
37,80127.04,9.4,25248.06,12,6.09,787,7,0,4503.2,1,0.315100370611469,6.09
60,32833.35,0.8,47684.96,24,9.27,629,5,0,551.73,0,1.4523330698816905,18.54
41,38269.99,0.9,36011.14,36,10.62,572,5,0,2016.68,0,0.9409759448591443,31.86
21,36987.29,3.6,4466.91,48,10.24,600,4,0,2968.47,0,0.12076878300627053,40.96
29,161308.34,4.5,19136.96,36,7.13,725,1,0,12850.33,0,0.11863589942094749,21.39
37,15000.0,1.9,7604.9,48,6.45,773,6,0,1069.83,0,0.5069933333333333,25.8
33,48773.98,1.9,2536.2,36,11.87,539,5,0,3980.42,0,0.05199903719155172,35.61
33,24349.52,1.2,20060.25,60,8.84,634,1,0,1614.26,0,0.8238458088701544,44.2
43,52178.74,1.6,5247.99,48,7.99,676,6,1,4220.13,0,0.1005771699354948,31.96
59,50213.49,0.9,18632.69,48,7.64,712,4,0,3732.72,0,0.3710694078423945,30.56
46,27328.74,3.8,10876.56,24,7.94,730,1,0,1785.77,0,0.3979898085312385,15.88
19,51765.06,1.0,11109.1,48,10.79,594,4,0,4027.77,0,0.2146061455352317,43.16
27,20233.18,2.6,12697.2,36,12.32,463,3,0,1262.43,1,0.6275434706753956,36.96
27,22695.97,6.4,9099.31,36,6.99,731,3,0,1610.41,0,0.40092183766545336,20.97
35,34387.7,1.5,16591.61,48,4.71,811,3,0,2485.72,0,0.48248676125475104,18.84
54,17299.02,3.1,9648.84,48,8.26,703,2,0,1204.85,0,0.5577680122920258,33.04
25,38880.27,4.8,12600.03,12,10.86,501,2,0,2127.23,0,0.32407259517487924,10.86
58,17454.74,5.9,13617.24,36,9.94,624,7,0,1015.56,1,0.7801456796262791,29.82
32,32227.81,2.4,7849.11,48,14.28,413,2,0,2470.06,1,0.24355083389159857,57.12
54,44507.2,2.8,7151.74,48,8.66,665,2,0,3532.11,0,0.1606872595894597,34.64
30,45156.21,14.6,14622.47,48,9.77,616,1,0,3393.77,0,0.3238196916880314,39.08
36,69943.02,13.2,7921.12,48,5.31,846,3,0,5645.05,0,0.11325104349225984,21.24
21,39452.2,2.0,7380.86,36,6.7,801,5,1,3060.8,0,0.18708361003949084,20.1
47,84563.01,0.0,30410.09,48,7.55,687,3,0,6310.93,0,0.3596145643349261,30.2
24,24684.7,1.4,8122.54,36,10.68,585,0,0,1792.37,0,0.3290515987636066,32.04
18,39929.18,3.0,21853.81,36,6.89,765,1,0,2653.75,1,0.5473142699148843,20.669999999999998
39,15197.63,5.6,22945.76,36,7.24,721,5,0,555.45,0,1.5098248871699074,21.72
45,31030.44,0.5,4369.16,36,7.75,689,2,0,2449.46,0,0.1408023863019667,23.25
29,45215.1,3.5,7293.64,36,6.5,807,1,0,3544.38,0,0.16130982791147205,19.5
33,20994.03,1.3,6796.7,36,7.9,740,0,0,1536.83,0,0.32374441686517547,23.700000000000003
20,54475.65,5.4,37080.78,24,10.59,547,4,0,2818.43,0,0.6806854071498,21.18
27,30225.36,3.6,62071.94,12,5.08,824,6,0,-2797.32,0,2.053637739964057,5.08
31,20042.34,6.5,41790.68,36,6.85,769,3,0,382.68,1,2.0851198013804777,20.549999999999997
35,39817.66,0.6,13420.42,60,9.16,625,4,0,3038.51,0,0.3370469284232172,45.8
43,54460.94,6.0,27200.68,36,8.67,671,9,0,3677.61,0,0.4994530024637841,26.009999999999998
28,15000.0,3.4,18032.55,36,12.46,521,7,0,647.09,0,1.20217,37.38
32,17057.89,21.2,15335.54,36,7.24,751,1,0,946.29,1,0.8990291296285766,21.72
48,55509.24,1.2,14993.77,36,6.4,769,3,0,4166.91,0,0.27011304784572804,19.200000000000003
49,15000.0,6.3,29226.99,24,10.41,576,0,0,-104.21,1,1.948466,20.82
27,27037.01,6.7,8426.95,36,9.67,593,4,0,1982.47,1,0.3116820240107912,29.009999999999998
33,36369.39,3.6,3817.95,48,12.93,473,2,0,2928.49,1,0.10497701501179975,51.72
40,38264.59,2.1,14833.24,36,9.93,563,2,1,2710.58,0,0.387649260060019,29.79
35,59964.09,2.4,4678.19,48,6.57,775,2,0,4885.91,0,0.07801652622427856,26.28
41,29449.27,1.5,25005.38,36,8.7,650,2,1,1662.43,0,0.8491001644522937,26.099999999999998
20,26378.66,5.4,27414.34,48,10.26,601,1,0,1499.5,0,1.0392620398458452,41.04
26,40244.28,2.7,12037.53,12,10.43,625,10,0,2292.99,0,0.2991115756077634,10.43
33,49861.88,0.4,5012.23,48,8.3,669,3,1,4032.09,0,0.10052228275387931,33.2
35,25252.54,2.5,11660.57,24,8.71,673,2,0,1573.22,0,0.4617583023331514,17.42
34,15000.0,3.4,39637.92,48,9.38,658,2,0,256.44,0,2.642528,37.52
49,45772.07,0.5,7926.43,60,7.31,724,8,2,3656.22,0,0.17317176173155377,36.55
45,78206.76,32.5,23591.23,48,8.57,661,1,0,5934.97,0,0.3016520566764305,34.28
19,25771.88,9.8,60342.48,36,9.23,626,2,0,222.32,0,2.341407766914948,27.69
35,55676.19,8.9,94489.04,60,8.51,673,4,0,2700.64,0,1.6971175649770573,42.55
21,17657.81,7.4,11922.33,48,12.91,509,4,0,1152.17,1,0.6751873533580891,51.64
21,92163.2,2.3,35114.27,48,8.68,673,1,0,6811.77,0,0.3810009852088469,34.72
28,15000.0,3.5,100000.0,24,11.88,513,1,0,-3451.75,1,6.666666666666667,23.76
44,54085.46,3.7,37650.09,24,7.77,719,1,2,2808.26,1,0.6961222110341669,15.54
24,39188.92,3.7,19586.01,24,9.92,579,3,2,2362.67,0,0.49978437782924356,19.84
26,32698.53,2.7,7228.31,36,10.14,615,2,1,2491.16,0,0.22105917299646194,30.42
41,82907.78,2.0,14056.11,12,9.4,640,3,1,5677.15,0,0.16953909512472776,9.4
30,21968.76,3.6,7589.46,36,9.71,652,5,0,1586.87,0,0.34546601628858437,29.130000000000003
25,102009.16,1.1,18159.28,36,6.4,793,2,0,7945.03,0,0.17801617031254838,19.200000000000003
18,43626.13,7.8,17487.02,36,7.51,716,4,0,3091.48,0,0.40083821324513547,22.53
33,15000.0,0.5,28659.13,48,10.14,574,2,0,521.2,0,1.9106086666666668,40.56
40,117562.57,1.2,24581.4,48,10.78,587,3,1,9164.18,1,0.20909206050871462,43.12
22,121564.3,0.8,45331.08,60,8.87,658,2,0,9192.22,0,0.3728979642872126,44.349999999999994
39,22445.65,0.5,11578.6,24,8.67,695,6,1,1343.26,0,0.5158505100097346,17.34
34,19507.2,5.0,6809.11,36,10.26,564,1,0,1405.06,0,0.3490562458989501,30.78
43,26281.41,0.1,7908.7,36,9.44,682,3,0,1937.0,0,0.30092373278298234,28.32
34,103193.4,1.3,11871.36,36,6.36,788,2,0,8236.36,0,0.11503991534342314,19.080000000000002
28,26563.44,2.4,12590.61,48,5.28,835,3,0,1922.07,0,0.4739826618841536,21.12
26,78607.45,25.4,3306.07,24,6.02,788,3,0,6404.06,0,0.04205797287661666,12.04
54,23605.27,0.7,19937.77,36,4.83,850,5,0,1371.07,0,0.8446321520575703,14.49
59,24718.79,2.8,7582.93,48,9.56,576,7,0,1869.17,0,0.3067678474553164,38.24
39,31041.6,6.3,16514.98,24,12.33,481,2,0,1806.84,1,0.5320273439513428,24.66
21,24059.68,1.0,5532.93,48,9.82,640,0,0,1865.12,1,0.22996689897787503,39.28
36,43548.7,9.6,13846.02,24,10.06,584,3,0,2989.75,1,0.31794335996252476,20.12
45,32560.39,1.3,22986.85,12,9.45,616,3,0,698.33,0,0.7059758805100307,9.45
46,33786.29,9.0,17768.06,12,8.38,672,6,1,1266.79,0,0.5258955629635571,8.38
18,53731.95,4.5,10250.91,48,8.25,664,4,1,4226.2,0,0.19077867079084232,33.0
41,34132.33,1.3,6785.51,12,12.09,522,5,0,2241.19,0,0.1988000819164704,12.09
25,77781.95,1.9,10446.83,12,5.14,846,5,0,5586.83,1,0.1343091809860771,5.14
29,42757.56,2.1,75433.32,36,11.75,533,3,0,1066.66,1,1.7642101186316528,35.25
25,27331.07,0.6,2758.14,60,12.64,493,2,1,2215.34,0,0.10091591730583545,63.2
57,15000.0,25.5,2988.13,12,8.08,686,4,1,989.96,0,0.19920866666666667,8.08
18,17538.34,4.1,17300.25,36,13.1,455,2,1,877.78,0,0.9864245989073082,39.3
25,25501.38,3.2,18992.94,12,11.28,535,3,0,444.01,1,0.7447808706822924,11.28
47,19356.59,0.1,16084.53,24,9.5,649,5,1,874.54,0,0.8309588620722969,19.0
20,37064.77,2.4,38397.74,24,7.82,740,3,1,1355.26,0,1.0359632610697436,15.64
18,23782.3,2.3,37748.31,48,7.61,687,1,0,1067.21,0,1.5872438746462705,30.44
18,25834.22,12.0,4506.48,24,11.77,500,4,0,1941.2,1,0.17443839992072527,23.54
35,66678.53,10.1,13736.36,48,7.87,707,3,0,5222.04,0,0.2060087407445845,31.48
42,34180.74,4.4,6345.72,48,8.51,655,4,0,2691.95,1,0.18565191976534157,34.04
34,67944.81,20.1,16840.77,48,11.23,543,4,0,5224.93,0,0.24785954953733774,44.92
36,46964.73,1.5,20808.16,48,8.14,674,2,1,3404.37,0,0.44305929151514334,32.56
34,61444.79,21.8,3479.13,48,9.68,680,3,0,5032.69,0,0.05662205046188619,38.72
29,19541.03,7.1,73540.16,48,5.91,797,2,0,-95.64,1,3.7633717362902575,23.64
41,41694.29,4.0,24932.02,48,11.83,528,2,1,2820.05,1,0.5979720484507591,47.32
33,25353.72,4.4,7518.06,36,11.3,555,4,0,1865.61,0,0.29652690019452765,33.900000000000006
39,55306.16,11.1,7070.42,24,8.12,729,4,0,4288.68,0,0.12784145563532162,16.24
44,15000.0,5.7,3439.9,36,9.12,628,2,0,1140.42,0,0.22932666666666668,27.36
47,23150.98,0.8,48703.97,24,8.39,655,0,1,-282.17,0,2.103754139133635,16.78
32,41799.85,2.7,13092.16,48,10.37,594,4,0,3148.94,1,0.31321069333980867,41.48
39,56367.9,2.4,58866.69,36,4.92,842,6,0,2935.15,1,1.0443300176164094,14.76
24,37751.4,9.0,3405.55,36,10.92,554,2,0,3034.59,0,0.09020989950041589,32.76
39,17157.04,3.0,9653.03,48,10.22,586,3,1,1183.91,0,0.5626279358210974,40.88
35,51687.96,1.7,30098.75,36,10.99,526,5,0,3322.08,1,0.582316462092913,32.97
38,42233.46,2.3,4226.33,48,7.85,700,5,0,3416.58,0,0.10007065487885672,31.4
40,33671.65,12.2,53937.39,36,10.44,605,8,1,1054.4,0,1.601863585538576,31.32
38,50025.06,11.3,5196.04,36,4.54,850,2,0,4014.1,0,0.10386874098701732,13.620000000000001
37,36329.74,18.2,20801.74,48,9.07,692,4,0,2509.13,1,0.5725815819215883,36.28
26,55235.59,0.9,22357.37,60,9.65,643,3,0,4131.78,0,0.4047638488155916,48.25
26,26358.03,1.2,11589.7,24,11.49,554,2,0,1653.69,0,0.4397028154228522,22.98
60,20019.3,1.3,7709.57,48,9.9,609,4,2,1473.11,0,0.3851068718686468,39.6
50,15000.0,8.1,6954.84,36,8.08,715,6,0,1031.8,0,0.463656,24.240000000000002
48,20699.61,0.1,10397.27,48,8.21,681,4,1,1470.11,0,0.5022930383712544,32.84
18,58167.33,8.6,10499.92,36,10.89,548,0,0,4504.07,0,0.18051232538952708,32.67
38,23321.86,11.0,12466.41,12,6.34,820,3,0,868.6,0,0.5345375540372852,6.34
32,43265.18,2.5,9351.69,36,9.5,618,3,0,3305.87,0,0.21614818197913427,28.5
38,39313.93,1.0,2748.26,36,10.32,549,6,3,3187.07,1,0.06990550168858724,30.96
33,20829.83,1.7,25662.41,12,6.69,807,4,1,-481.0,0,1.2320028535998613,6.69
48,23091.38,6.6,15427.81,48,7.91,697,6,0,1548.3,1,0.6681198785001156,31.64
39,35625.55,12.3,32516.75,36,8.23,685,4,1,1946.39,0,0.9127367858180434,24.69
27,70882.01,6.5,14032.62,36,9.26,630,1,1,5458.9,0,0.19797153043487342,27.78
35,47399.37,0.9,16320.07,48,9.75,642,2,1,3537.98,0,0.34430985053176866,39.0
36,31203.57,1.2,8174.15,24,7.33,702,5,0,2233.1,0,0.2619620126799594,14.66
32,92685.16,5.9,33983.29,36,7.16,723,2,0,6671.97,0,0.36665297875085934,21.48
32,29283.44,2.5,17727.15,48,7.82,689,0,0,2009.01,0,0.605364328781045,31.28
32,31055.93,6.4,4345.58,48,13.0,447,4,0,2471.41,0,0.13992754362854373,52.0
36,52922.46,0.8,13491.26,36,10.87,558,2,0,3969.35,0,0.2549250356087,32.61
53,52702.37,10.9,23324.86,12,6.17,740,2,1,2382.55,0,0.44257706057621315,6.17
34,109648.03,4.1,32152.15,48,10.49,566,6,0,8314.29,0,0.2932305304527587,41.96
46,30090.5,2.1,40836.13,48,8.3,658,2,1,1504.85,0,1.3571103836759109,33.2
45,43614.18,2.3,35888.92,48,5.31,850,2,0,2802.97,0,0.8228727445982017,21.24
26,39145.1,5.9,22699.22,48,7.67,712,1,0,2711.45,0,0.5798738539434055,30.68
37,74157.76,4.4,6290.24,36,9.78,603,3,0,5977.49,0,0.08482241103291147,29.339999999999996
37,107181.18,4.3,32691.91,60,10.25,540,0,1,8233.13,1,0.30501539542669714,51.25
33,79370.78,4.9,16093.8,48,10.78,575,3,0,6200.0,0,0.202767315629253,43.12
26,40467.48,0.4,29699.43,60,11.95,494,0,0,2712.39,1,0.733908560651664,59.75
60,41205.53,8.6,24169.95,36,5.75,819,7,0,2701.23,0,0.5865705404104741,17.25
18,123270.02,11.8,9254.76,24,8.71,672,4,3,9850.93,1,0.07507713554358147,17.42
53,54934.82,1.4,24790.73,24,7.43,707,3,0,3463.12,1,0.4512753477666806,14.86
33,42913.82,1.6,56213.82,36,5.54,850,4,1,1877.71,0,1.3099234698752058,16.62
40,29544.86,0.8,25746.2,24,7.96,690,0,0,1298.11,0,0.8714273819540861,15.92
18,18318.14,1.7,2674.86,60,8.0,698,5,0,1472.28,0,0.1460224673465756,40.0
35,84024.02,8.8,10005.91,48,8.98,642,4,0,6753.1,0,0.11908392385891557,35.92
35,136879.35,4.7,5578.82,24,11.1,542,3,1,11146.34,1,0.040757206985567944,22.2
29,20674.86,2.2,53707.72,36,11.9,517,2,0,-58.4,1,2.5977307706073947,35.7
37,16990.35,1.5,8544.08,48,8.9,688,1,0,1203.65,0,0.5028783986203934,35.6
48,134196.7,0.1,10275.6,24,7.82,673,4,0,10719.16,0,0.07657118245083523,15.64
53,15050.89,6.7,18063.7,36,8.51,674,1,0,683.93,0,1.200174873379581,25.53
44,15000.0,3.5,7479.64,36,11.39,487,5,0,1003.74,0,0.4986426666666667,34.17
30,94070.78,12.9,16397.85,36,9.37,629,1,2,7314.96,0,0.1743139580643426,28.11
18,38711.44,5.7,20505.82,12,8.66,668,3,0,1435.92,0,0.5297095638911907,8.66
24,36646.56,3.0,17381.46,60,8.02,688,4,0,2701.28,1,0.47429990700354957,40.099999999999994
30,106375.82,1.0,9810.03,36,6.96,727,3,1,8561.93,0,0.09222048770105838,20.88
18,158053.84,4.9,7046.66,36,7.78,732,3,0,12951.05,0,0.04458392152952437,23.34
25,48182.84,1.2,7146.7,12,7.44,731,2,1,3395.41,0,0.1483245902483125,7.44
30,33037.84,0.7,61441.17,48,14.43,386,6,0,1060.9,1,1.8597211561046365,57.72
30,27464.53,3.6,32786.88,36,4.46,850,4,0,1313.99,0,1.1937899538058725,13.379999999999999
48,89275.81,3.5,17964.28,24,6.83,790,5,0,6636.73,1,0.20122225718254474,13.66
28,37747.0,1.1,17174.46,36,11.14,563,0,1,2582.17,1,0.45498874082708557,33.42
36,15000.0,2.9,52783.59,36,7.64,739,3,0,-395.29,0,3.518906,22.919999999999998
26,80257.02,0.1,4222.56,60,9.91,637,1,2,6598.56,0,0.05261296768806019,49.55
39,31781.27,7.4,54606.62,24,8.94,672,2,0,155.25,0,1.7182013179460733,17.88
46,26528.69,5.5,8157.57,48,10.27,614,0,1,2002.77,0,0.3074999180132905,41.08
37,24056.17,40.0,25731.48,24,7.46,748,3,0,847.24,1,1.06964159298841,14.92
45,16521.74,0.3,33040.83,48,8.72,675,5,0,558.98,0,1.9998396052715997,34.88
19,38035.15,2.7,33738.13,48,11.57,568,1,0,2288.25,1,0.8870250281647369,46.28
30,30552.43,0.8,19544.58,48,11.37,495,3,0,2037.38,1,0.6397062361324451,45.48
42,98303.67,0.6,8553.14,36,11.22,565,1,2,7911.06,1,0.08700733146585472,33.660000000000004
36,61344.16,7.6,16707.81,36,6.18,826,1,0,4602.37,0,0.27236186786158617,18.54
22,37145.03,2.4,27930.12,36,13.83,393,2,0,2143.14,1,0.7519207818650301,41.49
54,42705.32,11.8,11435.91,36,6.81,759,3,1,3206.66,0,0.2677865427539239,20.43
25,22136.16,1.9,35714.23,60,11.34,536,7,1,1062.1,0,1.6133886816864353,56.7
28,39795.96,0.5,29315.18,36,10.46,559,4,0,2364.07,0,0.7366370857745359,31.380000000000003
37,38382.3,0.4,28250.08,36,7.65,695,5,0,2317.82,0,0.7360184251595137,22.950000000000003
45,31505.65,4.8,5647.16,48,9.07,639,2,1,2484.75,0,0.17924277074112102,36.28
20,91844.31,2.0,27784.4,36,9.76,601,3,0,6760.3,0,0.30251629088399706,29.28
31,43327.77,3.9,13175.19,48,9.6,607,1,0,3279.02,0,0.30408188558977306,38.4
27,32061.45,1.5,10080.1,48,11.36,556,3,0,2409.5,1,0.3143993799407076,45.44
25,24905.22,0.3,3527.27,48,9.18,637,0,0,1987.36,0,0.14162773908441684,36.72
43,24974.22,1.7,3475.24,48,5.22,850,5,1,2000.81,0,0.13915309467122494,20.88
28,15000.0,4.5,7354.46,48,11.54,559,5,0,1057.99,0,0.49029733333333336,46.16
38,61111.63,7.2,19025.29,48,5.13,842,3,1,4653.38,0,0.3113202838804987,20.52
40,30106.98,2.3,10917.07,36,10.35,612,3,0,2154.86,1,0.3626092686812161,31.049999999999997
37,26605.26,6.6,2050.45,36,10.57,553,1,0,2150.39,1,0.07706934643750897,31.71
35,37237.14,2.1,25923.94,48,11.73,546,2,1,2423.85,0,0.6961850453606265,46.92
35,41559.27,0.0,14758.09,24,8.5,673,2,0,2792.43,0,0.35510946173982366,17.0
44,89741.29,25.0,24184.58,12,6.85,728,6,1,5387.5,0,0.269492225930784,6.85
33,20813.92,2.8,23730.73,48,9.45,639,5,1,1138.87,0,1.1401374656960344,37.8
25,41620.24,1.6,9683.58,60,8.26,669,3,0,3270.8,0,0.23266516483326383,41.3
27,32989.74,0.8,5460.26,36,10.06,592,4,0,2572.8,0,0.16551388401363576,30.18
35,15435.76,3.8,21787.13,36,7.74,732,0,0,606.19,0,1.4114711552913495,23.22
47,79097.2,0.2,14183.49,24,9.44,689,3,0,5940.6,0,0.1793172198257334,18.88
26,43276.28,5.3,17655.4,24,9.62,661,4,1,2794.74,0,0.40796944654207806,19.24
37,30803.53,5.9,21713.77,12,12.14,518,0,1,636.3,0,0.7049117422581114,12.14
36,49397.59,3.4,2532.08,48,8.74,623,3,0,4053.77,0,0.05125918086287206,34.96
31,40764.61,4.3,9974.43,60,7.6,693,5,0,3196.71,0,0.24468356253132312,38.0
32,45291.11,26.4,8959.9,60,6.92,727,5,0,3597.18,0,0.19782911039274595,34.6
18,58146.27,1.5,21394.68,36,9.04,661,2,0,4164.78,0,0.3679458716784413,27.119999999999997
